   0,        0, 000
   1,        0, 000
   2,        0, 000
   3,        0, 000
   4,        0, 000
   5,        0, 000
   6,        0, 000
   7,        0, 000
   8,       52, 000
   9,     2496, 000
  10,    16705, 001
  11,    21821, 001
  12,    18397, 001
  13,    14467, 001
  14,    11076, 001
  15,     8316, 001
  16,     6154, 001
  17,     4285, 001
  18,     3148, 001
  19,     2253, 001
  20,     1508, 001
  21,     1059, 001
  22,      734, 001
  23,      532, 001
  24,      335, 001
  25,      222, 001
  26,      156, 001
  27,      112, 001
  28,       63, 001
  29,       32, 001
  30,       31, 001
  31,       28, 001
  32,       20, 001
  33,        8, 001
  34,        7, 001
  35,        2, 001
  36,        4, 001
  37,        0, 001
  38,        2, 001
  39,        2, 001
  40,        1, 001
  41,        0, 001
  42,        0, 001
  43,        0, 001
  44,        0, 001
  45,        0, 001
  46,        0, 001
  47,        0, 001
  48,        0, 001
  49,        0, 001
  50,        0, 001
  51,        0, 001
  52,        0, 001
  53,        0, 001
  54,        0, 000
  55,        1, 000
  56,        0, 000
  57,        0, 000
  58,        0, 000
  59,        0, 000
  60,        0, 000
  61,        0, 000
  62,        0, 000
  63,        0, 000
  64,        0, 000
  65,        0, 000
  66,        0, 000
  67,        1, 000
  68,        1, 000
  69,        0, 000
  70,        0, 000
  71,        1, 000
  72,        0, 000
  73,        0, 000
  74,        0, 000
  75,        0, 000
  76,        0, 000
  77,        0, 000
  78,        0, 000
  79,        0, 000
  80,        0, 000
  81,        0, 000
  82,        0, 000
  83,        1, 000
  84,        1, 000
  85,        0, 000
  86,        1, 002
  87,        0, 002
  88,        1, 002
  89,        0, 002
  90,        0, 002
  91,        0, 002
  92,        0, 002
  93,        0, 002
  94,        1, 002
  95,        0, 002
  96,        0, 002
  97,        0, 002
  98,        0, 002
  99,        0, 002
 100,        0, 002
 101,        0, 002
 102,        0, 002
 103,        0, 002
 104,        0, 002
 105,        0, 002
 106,        0, 002
 107,        1, 002
 108,        0, 002
 109,        0, 002
 110,        0, 002
 111,        0, 002
 112,        0, 002
 113,        0, 002
 114,        0, 002
 115,        0, 002
 116,        0, 002
 117,        0, 002
 118,        0, 002
 119,        0, 002
 120,        1, 002
 121,        0, 002
 122,        0, 000
 123,        0, 000
 124,        1, 000
 125,        0, 000
 126,        1, 000
 127,        0, 000
 128,        0, 000
 129,        0, 000
 130,        0, 000
 131,        1, 000
 132,        0, 000
 133,        0, 000
 134,        0, 000
 135,        0, 000
 136,        0, 000
 137,        0, 000
 138,        0, 000
 139,        0, 000
 140,        1, 000
 141,        0, 000
 142,        0, 000
 143,        0, 000
 144,        0, 000
 145,        0, 000
 146,        0, 000
 147,        0, 000
 148,        0, 000
 149,        1, 000
 150,        0, 000
 151,        0, 000
 152,        0, 000
 153,        0, 000
 154,        1, 000
 155,        0, 000
 156,        0, 000
 157,        0, 000
 158,        0, 000
 159,        2, 000
 160,        0, 000
 161,        0, 000
 162,        2, 000
 163,        1, 000
 164,        0, 000
 165,        0, 000
 166,        0, 000
 167,        0, 000
 168,        0, 000
 169,        0, 000
 170,        0, 000
 171,        0, 000
 172,        0, 000
 173,        0, 000
 174,        0, 000
 175,        0, 000
 176,        0, 000
 177,        0, 000
 178,        0, 000
 179,        0, 000
 180,        1, 000
 181,        0, 000
 182,        0, 000
 183,        1, 000
 184,        0, 000
 185,        0, 000
 186,        0, 000
 187,        0, 000
 188,        0, 000
 189,        0, 000
 190,        0, 000
 191,        1, 000
 192,        0, 000
 193,        1, 000
 194,        0, 000
 195,        0, 000
 196,        0, 000
 197,        0, 000
 198,        1, 000
 199,        0, 003
 200,        0, 003
 201,        0, 003
 202,        0, 003
 203,        0, 003
 204,        0, 003
 205,        0, 003
 206,        1, 003
 207,        1, 003
 208,        1, 003
 209,        0, 003
 210,        0, 003
 211,        0, 003
 212,        0, 003
 213,        0, 003
 214,        0, 003
 215,        0, 003
 216,        0, 003
 217,        0, 003
 218,        0, 003
 219,        0, 003
 220,        0, 003
 221,        1, 003
 222,        1, 003
 223,        0, 003
 224,        0, 003
 225,        0, 003
 226,        1, 003
 227,        3, 003
 228,        0, 003
 229,        0, 003
 230,        0, 003
 231,        0, 003
 232,        1, 003
 233,        0, 003
 234,        0, 003
 235,        0, 003
 236,        1, 003
 237,        0, 003
 238,        0, 003
 239,        0, 003
 240,        0, 003
 241,        0, 003
 242,        0, 003
 243,        0, 003
 244,        0, 003
 245,        0, 003
 246,        0, 003
 247,        0, 003
 248,        1, 003
 249,        0, 000
 250,        1, 000
 251,        2, 000
 252,        0, 000
 253,        0, 000
 254,        0, 000
 255,        0, 000
 256,        0, 000
 257,        0, 000
 258,        0, 000
 259,        1, 000
 260,        1, 000
 261,        0, 000
 262,        0, 000
 263,        0, 000
 264,        0, 000
 265,        1, 000
 266,        0, 000
 267,        0, 000
 268,        0, 000
 269,        0, 000
 270,        0, 000
 271,        0, 000
 272,        2, 000
 273,        0, 000
 274,        1, 000
 275,        0, 000
 276,        0, 000
 277,        1, 000
 278,        0, 000
 279,        0, 000
 280,        0, 000
 281,        2, 000
 282,        0, 000
 283,        1, 000
 284,        0, 000
 285,        0, 000
 286,        0, 000
 287,        0, 000
 288,        0, 000
 289,        1, 000
 290,        0, 000
 291,        0, 000
 292,        0, 000
 293,        0, 000
 294,        0, 000
 295,        0, 000
 296,        1, 000
 297,        0, 000
 298,        0, 000
 299,        0, 000
 300,        0, 000
 301,        1, 000
 302,        0, 000
 303,        0, 000
 304,        1, 000
 305,        0, 000
 306,        0, 000
 307,        1, 000
 308,        1, 000
 309,        0, 000
 310,        0, 000
 311,        1, 000
 312,        1, 000
 313,        0, 000
 314,        1, 000
 315,        0, 000
 316,        2, 000
 317,        1, 000
 318,        1, 000
 319,        1, 000
 320,        0, 000
 321,        0, 000
 322,        2, 000
 323,        2, 000
 324,        0, 000
 325,        0, 000
 326,        0, 000
 327,        1, 000
 328,        1, 000
 329,        1, 000
 330,        1, 000
 331,        1, 000
 332,        1, 000
 333,        1, 000
 334,        1, 000
 335,        0, 000
 336,        0, 000
 337,        1, 000
 338,        0, 000
 339,        0, 000
 340,        0, 000
 341,        0, 000
 342,        0, 000
 343,        1, 000
 344,        0, 000
 345,        1, 000
 346,        0, 000
 347,        0, 000
 348,        0, 000
 349,        0, 000
 350,        0, 000
 351,        1, 000
 352,        1, 000
 353,        0, 000
 354,        0, 000
 355,        0, 000
 356,        1, 000
 357,        0, 000
 358,        0, 000
 359,        0, 000
 360,        1, 000
 361,        0, 000
 362,        0, 000
 363,        0, 000
 364,        3, 000
 365,        2, 000
 366,        0, 000
 367,        0, 000
 368,        1, 000
 369,        2, 000
 370,        1, 000
 371,        1, 000
 372,        0, 000
 373,        0, 000
 374,        0, 000
 375,        0, 000
 376,        1, 000
 377,        2, 000
 378,        1, 000
 379,        1, 000
 380,        0, 000
 381,        0, 004
 382,        0, 004
 383,        0, 004
 384,        2, 004
 385,        0, 004
 386,        1, 004
 387,        0, 004
 388,        4, 004
 389,        1, 004
 390,        2, 004
 391,        2, 004
 392,        1, 004
 393,        0, 004
 394,        1, 004
 395,        2, 004
 396,        2, 004
 397,        0, 004
 398,        1, 004
 399,        1, 004
 400,        1, 004
 401,        1, 004
 402,        0, 004
 403,        1, 004
 404,        2, 004
 405,        1, 004
 406,        1, 004
 407,        1, 004
 408,        1, 004
 409,        2, 004
 410,        3, 004
 411,        0, 004
 412,        0, 004
 413,        1, 004
 414,        0, 004
 415,        0, 004
 416,        1, 004
 417,        2, 004
 418,        0, 004
 419,        3, 004
 420,        1, 004
 421,        1, 004
 422,        2, 004
 423,        1, 004
 424,        0, 000
 425,        1, 000
 426,        1, 000
 427,        2, 000
 428,        1, 000
 429,        0, 000
 430,        1, 000
 431,        0, 000
 432,        0, 000
 433,        1, 000
 434,        0, 000
 435,        4, 000
 436,        0, 000
 437,        3, 000
 438,        1, 000
 439,        1, 000
 440,        1, 000
 441,        1, 000
 442,        1, 000
 443,        2, 000
 444,        1, 000
 445,        2, 000
 446,        4, 000
 447,        0, 000
 448,        0, 000
 449,        0, 000
 450,        0, 000
 451,        2, 000
 452,        0, 000
 453,        2, 000
 454,        1, 000
 455,        1, 000
 456,        5, 000
 457,        1, 000
 458,        3, 000
 459,        0, 000
 460,        3, 000
 461,        2, 000
 462,        2, 000
 463,        2, 000
 464,        2, 000
 465,        2, 000
 466,        1, 000
 467,        2, 000
 468,        3, 000
 469,        1, 000
 470,        2, 000
 471,        4, 000
 472,        1, 000
 473,        3, 000
